Institutos;https://www.pciconcursos.com.br/noticias/processo-seletivo-para-professor-e-divulgado-pelo-ifms
Magisterio;https://www.pciconcursos.com.br/noticias/ufpr-retifica-edital-de-abertura-de-concurso-publico
Assistente;https://www.pciconcursos.com.br/noticias/uema-reabre-inscricoes-do-concurso-publico-para-professor-do-magisterio-superior
Adjunto;https://www.pciconcursos.com.br/noticias/ufmg-anuncia-concurso-publico-para-professor-adjunto-da-area-de-farmacia
